image_id,preprocess_ms,set_tensor_ms,invoke_ms,get_tensor_ms,postprocess_ms,total_ms,delegate_active
397133,69.50730400012617,0.7640070002707944,144.8458129998471,0.4511960000854742,115.96818099997108,331.53650100030063,True
37777,65.07902199973614,0.9189340003104007,148.21881899979417,0.4751139999825682,92.67532200010464,307.3672109999279,True
252219,72.0761349998611,0.7487560001209204,144.0791810000519,0.5392419998315745,90.95108500014248,308.394399000008,True
87038,68.77737900003922,0.7257539996317064,144.78605200019956,0.4614039999069064,104.62132800012114,319.37191699989853,True
174482,71.80694699991363,0.7429639999827486,144.35252400016907,0.4555710002023261,91.61041599963937,308.96842199990715,True
403385,68.62028499972439,0.705379000009998,144.92322700016302,0.4544869998426293,78.05776100030926,292.7611390000493,True
6818,66.11295700031405,0.747879999835277,145.261075000235,0.44661099991571973,81.45418200001586,294.0227050003159,True
480985,70.67007899968303,0.7418810000672238,145.17565200003446,0.5792450001536054,92.64743599987924,309.81429299981755,True
458054,65.42687000001024,0.8129269999699318,144.69503800000894,0.4579050000756979,79.00381699982972,290.3965569998945,True
331352,63.379447999977856,0.7540070000686683,144.49606199968912,1.805573000183358,83.65902600007757,294.0941159999966,True
296649,67.02521900024294,0.8053009996729088,143.99844500030667,0.4423619998306094,107.37632500013206,319.6476520001852,True
386912,69.76122600008239,0.700253000104567,144.08511700003146,0.4617370000232768,88.09972500012009,303.1080580003618,True
502136,67.93636000020342,0.7671739999750571,144.80382700003247,0.4577380000228004,85.90662200003862,299.8717210002724,True
491497,69.81164200033163,0.8875559997250093,144.80311300030735,0.45761299998048344,90.94940099976156,306.90932500010604,True
184791,67.67063100005544,0.709044999894104,143.37577300011617,0.4593619996740017,78.69562299993049,290.9104339996702,True
348881,69.51395699979912,0.743881000289548,144.70789899996817,0.4581949997373158,87.41463400019711,302.83856599999126,True
289393,66.45546700019622,0.7691319997320534,146.4702540001781,0.44582000009540934,82.71495700000742,296.8556300002092,True
522713,72.0118200001707,0.7575899999210378,143.83504399984304,0.46190400007617427,86.85434500011979,303.92070300013074,True
181666,86.2739330000295,0.763340000048629,144.93486399987887,0.4614880003828148,109.28872699969361,341.7223520000334,True
17627,72.18816099975811,0.7431720000568021,144.25468900026317,0.4577370000333758,102.5693369997498,320.21309599986125,True
143931,74.88078899996253,0.7280879999598255,145.29025399997408,0.45873800036133616,84.14666899989243,305.5045380001502,True
303818,68.11165199997049,0.7756740001241269,145.00694499974998,0.46107100024528336,100.1804769998671,314.535818999957,True
463730,65.18296500007636,0.7457980000253883,143.66276800001287,0.4465279998839833,105.90679300003103,315.94485200002964,True
460347,73.352813999918,0.7739659999970172,145.58626500001992,0.4528620002020034,90.18025499972282,310.34616199985976,True
322864,68.36908100012806,0.7116699998732656,145.5891820000943,0.44765399979951326,89.51217100002395,304.6297579999191,True
226111,63.40322500000184,0.700503000189201,145.84340200008228,0.5241159997240175,74.913743000252,285.38498900024933,True
153299,67.35026400019706,0.7090439999046794,145.59280000003127,0.4602379999596451,79.31047900001431,293.42282500010697,True
308394,63.20916799995757,0.7550889999947685,145.3664939999726,1.6558130000703386,84.39250900028128,295.37907300027655,True
456496,67.10937399975592,0.7282540000232984,143.94465400027912,0.5427839996627881,87.2196420000364,299.5447079997575,True
58636,73.33880499982115,0.7332129998758319,144.90866599999208,0.4697379999925033,74.70230800026911,294.1527299999507,True
41888,71.70153499964727,0.7699660000071162,144.43209399996704,0.46727900007681455,85.14942800002245,302.5203019997207,True
184321,73.95163599994703,0.8325950002472382,144.9867119999908,0.45761199999105884,80.29132899991964,300.5198840000958,True
565778,69.22729300003994,0.7009600003584637,144.6419750000132,0.4601129999173281,80.15639899986127,295.1867400001902,True
